cardholder_id,Token,SubBIN,card_network,card_type,home_country,account_open_date,avg_txn_amount,std_txn_amount,usual_online_ratio,risk_segment,prior_chargebacks
CH0003706,240662189,452647,VISA,DEBIT,CAN,2024-08-27,144.07,42.38,0.492,LOW,0
CH0003707,193736344,408594,VISA,CREDIT,CAN,2019-09-24,42.71,40.71,0.462,LOW,0
CH0003708,787598343,532518,MASTERCARD,DEBIT,GBR,2019-10-20,25.13,15.35,0.556,LOW,0
CH0003709,509816908,408925,VISA,CREDIT,DEU,2023-11-09,212.43,21.75,0.442,MEDIUM,0
CH0003710,885278573,443301,VISA,CREDIT,GBR,2019-01-15,37.04,27.07,0.161,LOW,0
CH0003711,331472067,532518,MASTERCARD,CREDIT,GBR,2024-12-24,27.05,74.09,0.112,LOW,0
CH0003712,534138403,548056,MASTERCARD,DEBIT,GBR,2022-08-07,79.99,21.73,0.52,MEDIUM,0
CH0003713,930121873,551986,MASTERCARD,PREPAID,GBR,2018-08-26,64.07,238.45,0.256,LOW,0
CH0003714,178983444,535017,MASTERCARD,PREPAID,GBR,2022-10-06,44.7,42.98,0.443,LOW,0
CH0003715,908436945,519127,MASTERCARD,CREDIT,AUS,2020-01-01,66.71,33.32,0.488,LOW,0
CH0003716,202617271,477394,VISA,PREPAID,USA,2024-11-22,31.79,46.09,0.227,LOW,0
CH0003717,936668967,532518,MASTERCARD,CREDIT,FRA,2021-11-04,44.29,9.67,0.266,LOW,0
CH0003718,952743739,516405,MASTERCARD,DEBIT,GBR,2019-11-12,64.79,54.77,0.304,LOW,0
CH0003719,383245702,443301,VISA,DEBIT,USA,2019-06-13,13.08,12.26,0.257,LOW,0
CH0003720,393594019,519127,MASTERCARD,DEBIT,GBR,2022-03-14,143.17,45.69,0.08,LOW,0
CH0003721,419648397,409417,VISA,CREDIT,USA,2024-08-20,22.24,19.0,0.312,LOW,0
CH0003722,507205210,528539,MASTERCARD,CREDIT,USA,2021-07-19,31.47,16.78,0.164,LOW,0
CH0003723,474545511,545873,MASTERCARD,DEBIT,IND,2020-02-23,148.43,78.53,0.324,MEDIUM,0
CH0003724,376952771,546786,MASTERCARD,DEBIT,CAN,2022-02-06,105.16,25.54,0.296,LOW,0
CH0003725,595951745,443887,VISA,CREDIT,GBR,2018-09-06,71.51,10.82,0.312,HIGH,0
CH0003726,908537844,528539,MASTERCARD,CREDIT,GBR,2023-01-10,17.0,48.66,0.175,MEDIUM,0
CH0003727,873069753,548056,MASTERCARD,PREPAID,USA,2019-08-13,41.08,13.03,0.669,LOW,0
CH0003728,327976840,408925,VISA,DEBIT,GBR,2020-01-17,56.1,61.34,0.265,LOW,0
CH0003729,734745167,408925,VISA,CREDIT,IND,2022-03-25,59.45,26.85,0.404,HIGH,0
CH0003730,651181730,551986,MASTERCARD,DEBIT,USA,2024-06-27,166.19,12.63,0.312,MEDIUM,0
CH0003731,160440109,443887,VISA,DEBIT,AUS,2022-10-22,328.8,44.38,0.286,LOW,0
CH0003732,631952466,545873,MASTERCARD,CREDIT,ESP,2019-12-17,109.06,37.07,0.372,LOW,0
CH0003733,134876198,535660,MASTERCARD,DEBIT,GBR,2019-02-11,43.49,7.58,0.588,MEDIUM,0
CH0003734,204849135,408594,VISA,CREDIT,DEU,2022-01-22,176.18,26.1,0.067,MEDIUM,0
CH0003735,688357424,548056,MASTERCARD,DEBIT,CAN,2023-03-07,41.61,32.44,0.255,LOW,0
CH0003736,405114271,485858,VISA,DEBIT,GBR,2019-12-23,8.17,31.32,0.038,LOW,0
CH0003737,629583725,519127,MASTERCARD,CREDIT,AUS,2018-10-24,24.54,24.27,0.306,MEDIUM,0
CH0003738,689913452,535017,MASTERCARD,DEBIT,USA,2024-03-10,10.0,42.39,0.556,MEDIUM,0
CH0003739,501157718,408594,VISA,DEBIT,IND,2022-12-27,49.05,38.14,0.263,LOW,0
CH0003740,184619081,546786,MASTERCARD,DEBIT,IND,2019-10-11,57.82,27.62,0.311,LOW,0
CH0003741,819194090,546786,MASTERCARD,DEBIT,DEU,2024-04-22,18.65,23.53,0.451,LOW,1
CH0003742,954866240,556337,MASTERCARD,CREDIT,CAN,2018-07-26,33.67,29.63,0.526,LOW,0
CH0003743,899847903,409417,VISA,DEBIT,AUS,2023-07-23,21.3,18.87,0.256,LOW,0
CH0003744,773663019,548056,MASTERCARD,CREDIT,GBR,2021-11-11,60.24,14.68,0.37,LOW,0
CH0003745,461997290,519127,MASTERCARD,CREDIT,ESP,2021-08-21,33.69,13.81,0.238,LOW,0
CH0003746,888640508,443887,VISA,CREDIT,IND,2022-08-15,149.6,25.53,0.162,LOW,0
CH0003747,539357497,548056,MASTERCARD,DEBIT,CAN,2024-04-07,76.38,16.21,0.109,LOW,0
CH0003748,222823498,465456,VISA,CREDIT,AUS,2024-12-12,240.77,24.65,0.599,HIGH,2
CH0003749,865492749,545873,MASTERCARD,CREDIT,GBR,2022-08-01,46.35,60.22,0.426,LOW,0
CH0003750,388144871,420146,VISA,DEBIT,GBR,2023-05-01,370.74,23.95,0.495,MEDIUM,0
CH0003751,431509747,556337,MASTERCARD,CREDIT,AUS,2019-01-10,66.82,29.46,0.251,LOW,0
CH0003752,882455336,409417,VISA,DEBIT,DEU,2020-08-28,43.69,23.64,0.49,MEDIUM,0
CH0003753,583455382,443887,VISA,DEBIT,CAN,2024-07-08,458.05,59.38,0.174,LOW,0
CH0003754,367181636,535017,MASTERCARD,CREDIT,USA,2020-01-17,15.44,73.31,0.477,LOW,0
CH0003755,852132589,532518,MASTERCARD,DEBIT,GBR,2020-12-30,42.86,20.46,0.223,LOW,0
CH0003756,154567667,535660,MASTERCARD,DEBIT,USA,2024-04-20,17.6,41.96,0.277,LOW,0
CH0003757,521985786,516405,MASTERCARD,DEBIT,USA,2022-06-03,15.32,95.08,0.08,LOW,0
CH0003758,431990542,408594,VISA,DEBIT,DEU,2020-03-01,12.76,13.51,0.515,LOW,0
CH0003759,329094382,549302,MASTERCARD,CREDIT,USA,2020-10-09,109.22,48.82,0.295,LOW,0
CH0003760,698132863,408925,VISA,DEBIT,USA,2021-04-10,23.03,9.54,0.136,LOW,0
CH0003761,447329161,443301,VISA,CREDIT,USA,2021-11-03,54.39,27.6,0.395,LOW,0
CH0003762,269317876,519127,MASTERCARD,PREPAID,FRA,2020-06-25,136.12,24.93,0.195,MEDIUM,1
CH0003763,335706736,516405,MASTERCARD,DEBIT,USA,2019-03-23,96.61,9.74,0.182,LOW,0
CH0003764,376527710,485858,VISA,DEBIT,GBR,2023-12-29,92.86,52.12,0.509,LOW,0
CH0003765,664257105,465456,VISA,DEBIT,USA,2022-06-06,176.1,29.62,0.147,LOW,0
CH0003766,396805511,519127,MASTERCARD,PREPAID,USA,2019-05-31,241.66,15.54,0.238,LOW,0
CH0003767,449338450,465456,VISA,DEBIT,GBR,2021-09-18,24.5,33.02,0.21,LOW,0
CH0003768,320030683,408594,VISA,DEBIT,IND,2023-12-17,98.16,46.63,0.127,LOW,0
CH0003769,410845053,443301,VISA,PREPAID,GBR,2024-04-09,53.64,9.38,0.144,LOW,0
CH0003770,723501571,408925,VISA,DEBIT,USA,2020-03-26,59.3,4.1,0.386,HIGH,0
CH0003771,580515068,469736,VISA,DEBIT,USA,2021-11-01,19.9,26.44,0.144,LOW,0
CH0003772,997780374,556337,MASTERCARD,PREPAID,USA,2019-10-21,43.57,17.1,0.268,MEDIUM,0
CH0003773,794674485,420146,VISA,PREPAID,USA,2024-05-18,47.55,60.53,0.297,MEDIUM,0
CH0003774,440981160,546786,MASTERCARD,DEBIT,IND,2021-01-18,209.39,21.71,0.37,LOW,1
CH0003775,360865647,516405,MASTERCARD,DEBIT,GBR,2021-03-18,26.46,32.64,0.368,LOW,0
CH0003776,628767542,548056,MASTERCARD,DEBIT,GBR,2022-01-18,9.89,24.24,0.314,LOW,0
CH0003777,969582361,516405,MASTERCARD,DEBIT,CAN,2022-04-07,66.36,10.72,0.437,MEDIUM,0
CH0003778,369438386,549302,MASTERCARD,DEBIT,DEU,2023-04-27,24.4,27.61,0.301,HIGH,0
CH0003779,918817817,545873,MASTERCARD,DEBIT,GBR,2019-11-10,59.64,12.23,0.161,LOW,0
CH0003780,920665209,549302,MASTERCARD,CREDIT,GBR,2022-11-30,113.14,11.88,0.288,LOW,0
CH0003781,814305360,532518,MASTERCARD,CREDIT,FRA,2022-04-29,61.57,14.03,0.31,LOW,0
CH0003782,416465706,516405,MASTERCARD,PREPAID,GBR,2019-05-06,47.23,13.31,0.246,LOW,1
CH0003783,152846813,532518,MASTERCARD,CREDIT,ESP,2020-11-21,58.84,23.9,0.426,LOW,0
CH0003784,739869348,443887,VISA,DEBIT,AUS,2024-11-22,131.36,21.43,0.38,HIGH,1
CH0003785,486188983,535660,MASTERCARD,DEBIT,GBR,2024-10-03,26.48,32.15,0.158,LOW,0
CH0003786,728486566,516405,MASTERCARD,CREDIT,GBR,2021-07-08,119.44,10.54,0.053,LOW,0
CH0003787,584770668,469736,VISA,DEBIT,ESP,2020-05-09,29.86,23.31,0.497,MEDIUM,2
CH0003788,820423354,535017,MASTERCARD,DEBIT,GBR,2021-12-20,107.95,20.31,0.371,LOW,1
CH0003789,512538661,469736,VISA,CREDIT,USA,2018-09-06,19.4,30.6,0.179,LOW,0
CH0003790,116968988,485858,VISA,DEBIT,GBR,2019-05-27,102.93,31.49,0.572,LOW,0
CH0003791,183506908,535017,MASTERCARD,DEBIT,USA,2022-02-15,61.47,29.78,0.373,LOW,0
CH0003792,499345925,485858,VISA,CREDIT,AUS,2023-07-25,72.04,14.97,0.297,MEDIUM,0
CH0003793,605808256,409417,VISA,PREPAID,IND,2025-02-01,143.62,27.52,0.2,LOW,0
CH0003794,127136780,420146,VISA,CREDIT,GBR,2024-12-04,34.57,19.93,0.34,MEDIUM,0
CH0003795,213907412,528539,MASTERCARD,DEBIT,USA,2021-01-26,65.36,59.65,0.573,LOW,0
CH0003796,733865650,452647,VISA,CREDIT,IND,2022-11-22,85.0,28.97,0.48,LOW,0
CH0003797,776367603,535660,MASTERCARD,PREPAID,GBR,2024-03-04,52.5,28.44,0.305,LOW,0
CH0003798,556909297,532518,MASTERCARD,DEBIT,CAN,2024-08-28,118.32,12.57,0.235,LOW,0
CH0003799,172877073,549302,MASTERCARD,CREDIT,IND,2021-12-28,86.82,19.03,0.233,LOW,1
CH0003800,751088230,519127,MASTERCARD,CREDIT,GBR,2021-03-14,41.93,31.67,0.253,LOW,0
CH0003801,850666054,532518,MASTERCARD,CREDIT,FRA,2024-12-07,182.84,25.86,0.727,LOW,0
CH0003802,638357380,409417,VISA,DEBIT,USA,2022-04-28,104.53,25.69,0.241,LOW,0
CH0003803,666053214,519127,MASTERCARD,PREPAID,GBR,2022-02-28,33.99,9.47,0.201,MEDIUM,0
CH0003804,933931887,546786,MASTERCARD,DEBIT,GBR,2024-10-10,33.71,16.64,0.476,LOW,0
CH0003805,651195395,408925,VISA,DEBIT,GBR,2019-03-30,55.95,22.99,0.324,LOW,0
CH0003806,501646898,408594,VISA,DEBIT,GBR,2023-08-07,95.39,55.76,0.491,LOW,0
CH0003807,631755298,545873,MASTERCARD,DEBIT,GBR,2024-03-28,11.35,8.72,0.512,LOW,0
CH0003808,858209500,443887,VISA,DEBIT,CAN,2024-04-01,35.15,14.49,0.158,LOW,1
CH0003809,572230538,545873,MASTERCARD,CREDIT,IND,2021-10-14,42.01,8.68,0.218,LOW,1
CH0003810,882148406,420146,VISA,CREDIT,GBR,2020-05-13,21.11,32.96,0.052,LOW,0
CH0003811,140377766,546786,MASTERCARD,DEBIT,IND,2023-06-09,29.45,55.24,0.111,LOW,0
CH0003812,189134741,408925,VISA,CREDIT,IND,2019-12-23,74.43,33.66,0.143,LOW,0
CH0003813,600571266,535017,MASTERCARD,PREPAID,USA,2023-05-24,45.1,38.33,0.158,LOW,0
CH0003814,738078325,420146,VISA,DEBIT,ESP,2023-11-23,48.03,14.6,0.257,LOW,1
CH0003815,294642378,443887,VISA,CREDIT,GBR,2020-10-22,22.13,33.84,0.439,MEDIUM,0
CH0003816,240172934,452647,VISA,PREPAID,GBR,2019-12-04,56.22,17.06,0.323,LOW,0
CH0003817,874311300,497561,VISA,CREDIT,GBR,2020-02-05,20.02,28.1,0.283,LOW,1
CH0003818,775485396,549302,MASTERCARD,CREDIT,GBR,2021-05-22,214.27,36.65,0.369,LOW,0
CH0003819,683557915,546786,MASTERCARD,PREPAID,USA,2019-04-02,268.99,22.76,0.215,LOW,0
CH0003820,539530929,477394,VISA,CREDIT,GBR,2019-06-01,45.67,44.35,0.255,LOW,0
CH0003821,478200230,535017,MASTERCARD,DEBIT,USA,2023-04-11,27.17,24.58,0.608,MEDIUM,1
CH0003822,118475044,452647,VISA,DEBIT,DEU,2020-12-01,132.12,31.95,0.384,LOW,0
CH0003823,907293502,477394,VISA,CREDIT,CAN,2024-09-05,107.11,84.32,0.253,LOW,1
CH0003824,405121262,551986,MASTERCARD,DEBIT,IND,2024-08-14,298.81,36.54,0.233,LOW,0
CH0003825,734088313,549302,MASTERCARD,DEBIT,IND,2022-03-02,369.76,17.29,0.256,LOW,0
CH0003826,733399924,549302,MASTERCARD,DEBIT,IND,2020-05-26,13.18,20.32,0.186,LOW,0
CH0003827,378479892,452647,VISA,CREDIT,USA,2021-03-16,168.5,45.78,0.48,LOW,0
CH0003828,283923590,409417,VISA,CREDIT,USA,2024-01-18,55.81,50.68,0.103,MEDIUM,0
CH0003829,184224650,546786,MASTERCARD,DEBIT,GBR,2020-02-27,103.47,26.53,0.118,LOW,0
CH0003830,545340627,477394,VISA,DEBIT,GBR,2021-01-19,124.25,10.85,0.291,LOW,0
CH0003831,899225881,469736,VISA,DEBIT,USA,2020-01-17,120.15,15.33,0.278,MEDIUM,0
CH0003832,740196358,556337,MASTERCARD,DEBIT,USA,2021-01-06,148.46,30.22,0.342,HIGH,1
CH0003833,787789313,549302,MASTERCARD,CREDIT,GBR,2019-04-26,42.6,38.41,0.213,LOW,0
CH0003834,174940784,452647,VISA,DEBIT,GBR,2022-09-16,31.12,49.54,0.29,LOW,0
CH0003835,279815437,485858,VISA,PREPAID,CAN,2024-12-12,172.35,8.01,0.131,MEDIUM,0
CH0003836,347588338,516405,MASTERCARD,DEBIT,GBR,2021-02-08,33.2,45.74,0.171,LOW,1
CH0003837,363080388,408594,VISA,DEBIT,USA,2018-07-10,295.63,63.83,0.133,LOW,0
CH0003838,274673311,443887,VISA,CREDIT,GBR,2024-06-29,36.18,6.45,0.085,LOW,0
CH0003839,974863158,443887,VISA,DEBIT,GBR,2018-08-14,49.17,27.03,0.504,LOW,0
CH0003840,248459051,516405,MASTERCARD,DEBIT,CAN,2019-12-13,57.26,42.72,0.331,LOW,0
CH0003841,737366037,549302,MASTERCARD,DEBIT,GBR,2024-12-01,19.44,11.62,0.241,LOW,0
CH0003842,293187646,477394,VISA,CREDIT,GBR,2021-06-27,19.48,20.09,0.368,LOW,0
CH0003843,376865636,465456,VISA,DEBIT,ESP,2023-01-15,138.33,37.94,0.328,LOW,1
CH0003844,645848541,549302,MASTERCARD,CREDIT,USA,2020-09-25,16.84,19.81,0.1,LOW,0
CH0003845,369212629,548056,MASTERCARD,CREDIT,USA,2019-12-25,500.56,21.8,0.518,LOW,0
CH0003846,135571256,535660,MASTERCARD,CREDIT,IND,2022-08-18,61.85,30.95,0.348,LOW,0
CH0003847,165538473,443301,VISA,CREDIT,GBR,2021-12-03,29.27,13.44,0.168,LOW,0
CH0003848,755633679,516405,MASTERCARD,CREDIT,GBR,2024-11-20,93.33,14.29,0.176,LOW,0
CH0003849,655083251,519127,MASTERCARD,CREDIT,USA,2025-02-15,9.3,35.91,0.497,LOW,0
CH0003850,138857702,545873,MASTERCARD,DEBIT,GBR,2020-01-09,51.07,47.91,0.072,LOW,0
CH0003851,909135309,443301,VISA,CREDIT,GBR,2022-10-04,56.58,34.44,0.222,LOW,0
CH0003852,104371603,535660,MASTERCARD,CREDIT,USA,2019-03-22,24.22,61.36,0.196,MEDIUM,0
CH0003853,959997234,420146,VISA,DEBIT,GBR,2021-03-30,40.23,34.88,0.537,LOW,0
CH0003854,989325966,477394,VISA,CREDIT,GBR,2022-06-23,226.06,82.12,0.313,LOW,1
CH0003855,953986380,469736,VISA,DEBIT,USA,2019-03-18,77.22,28.2,0.163,MEDIUM,0
CH0003856,381813132,528539,MASTERCARD,CREDIT,USA,2024-10-08,91.8,31.55,0.516,LOW,0
CH0003857,289821226,409417,VISA,DEBIT,USA,2019-07-20,35.54,34.53,0.103,LOW,0
CH0003858,316097315,535017,MASTERCARD,DEBIT,GBR,2024-08-28,23.13,18.6,0.526,LOW,0
CH0003859,885107188,546786,MASTERCARD,DEBIT,IND,2018-10-04,54.99,17.02,0.313,MEDIUM,0
CH0003860,492522779,546786,MASTERCARD,DEBIT,AUS,2021-05-02,9.34,15.8,0.438,LOW,0
CH0003861,183154580,408925,VISA,DEBIT,USA,2021-12-30,27.73,19.43,0.23,HIGH,0
CH0003862,807870615,549302,MASTERCARD,DEBIT,AUS,2020-09-23,24.48,93.92,0.408,LOW,1
CH0003863,604168285,465456,VISA,CREDIT,USA,2019-10-06,13.05,80.87,0.233,MEDIUM,0
CH0003864,488035860,497561,VISA,DEBIT,GBR,2023-03-26,112.1,22.27,0.212,MEDIUM,0
CH0003865,363500986,408594,VISA,PREPAID,GBR,2024-06-24,60.08,21.07,0.073,LOW,0
CH0003866,638351091,409417,VISA,CREDIT,USA,2018-08-14,40.62,7.48,0.233,LOW,0
CH0003867,669779673,546786,MASTERCARD,DEBIT,AUS,2021-08-27,114.07,14.93,0.504,LOW,0
CH0003868,908308071,408925,VISA,DEBIT,GBR,2023-03-22,17.9,16.68,0.211,LOW,0
CH0003869,656003254,408594,VISA,DEBIT,GBR,2018-12-18,22.76,20.83,0.155,LOW,0
CH0003870,995508474,556337,MASTERCARD,DEBIT,DEU,2024-11-22,163.02,19.26,0.648,LOW,1
CH0003871,843919323,477394,VISA,DEBIT,GBR,2019-06-28,413.69,30.84,0.315,LOW,0
CH0003872,170868960,469736,VISA,CREDIT,IND,2025-01-13,115.28,43.16,0.061,MEDIUM,0
CH0003873,452954600,469736,VISA,CREDIT,GBR,2020-09-22,97.25,17.52,0.4,LOW,0
CH0003874,446215124,409417,VISA,DEBIT,FRA,2024-11-26,41.87,64.21,0.776,LOW,0
CH0003875,102718634,535660,MASTERCARD,CREDIT,GBR,2024-02-25,42.64,33.36,0.424,LOW,0
CH0003876,785969271,485858,VISA,DEBIT,IND,2022-12-15,79.98,46.2,0.275,LOW,0
CH0003877,233090724,497561,VISA,CREDIT,USA,2023-12-06,200.0,20.83,0.292,LOW,0
CH0003878,358725716,549302,MASTERCARD,PREPAID,ESP,2024-11-09,93.81,37.63,0.336,LOW,1
CH0003879,347232749,469736,VISA,DEBIT,ESP,2020-07-27,143.5,35.59,0.525,MEDIUM,0
CH0003880,257083418,519127,MASTERCARD,CREDIT,CAN,2020-01-05,32.04,65.4,0.376,MEDIUM,0
CH0003881,191072781,556337,MASTERCARD,CREDIT,GBR,2022-12-16,109.24,40.11,0.118,LOW,0
CH0003882,787668447,465456,VISA,DEBIT,USA,2020-06-10,38.98,45.25,0.131,LOW,0
CH0003883,842070550,420146,VISA,DEBIT,AUS,2022-12-07,74.6,19.74,0.42,LOW,1
CH0003884,546659867,443301,VISA,CREDIT,IND,2023-09-15,109.14,55.57,0.421,LOW,0
CH0003885,653917646,443301,VISA,DEBIT,AUS,2019-06-06,43.6,12.61,0.319,LOW,0
CH0003886,927321022,497561,VISA,DEBIT,CAN,2021-08-10,29.56,19.22,0.123,HIGH,0
CH0003887,858396987,548056,MASTERCARD,CREDIT,GBR,2025-01-08,89.13,32.1,0.588,MEDIUM,0
CH0003888,129333198,452647,VISA,DEBIT,GBR,2020-06-06,59.87,13.58,0.587,LOW,0
CH0003889,957659921,408594,VISA,DEBIT,GBR,2022-07-04,74.36,15.58,0.085,MEDIUM,1
CH0003890,160280211,408594,VISA,PREPAID,IND,2024-08-31,112.81,15.59,0.392,LOW,0
CH0003891,123914948,556337,MASTERCARD,DEBIT,USA,2023-07-20,189.77,34.03,0.116,LOW,0
CH0003892,462946224,519127,MASTERCARD,CREDIT,GBR,2023-01-01,113.36,24.65,0.192,LOW,0
CH0003893,771267674,477394,VISA,CREDIT,CAN,2024-12-23,102.06,48.34,0.288,LOW,0
CH0003894,363690238,549302,MASTERCARD,DEBIT,GBR,2020-03-27,44.69,83.79,0.331,LOW,0
CH0003895,336456636,452647,VISA,CREDIT,USA,2023-09-12,50.53,31.89,0.205,HIGH,0
CH0003896,457643174,535660,MASTERCARD,CREDIT,USA,2024-02-07,95.93,19.95,0.299,LOW,0
CH0003897,987426767,545873,MASTERCARD,DEBIT,USA,2023-11-30,49.87,33.82,0.307,LOW,0
CH0003898,398272998,528539,MASTERCARD,CREDIT,GBR,2020-04-30,95.61,15.84,0.298,LOW,0
CH0003899,288063646,477394,VISA,PREPAID,CAN,2021-09-30,34.73,26.1,0.205,LOW,1
CH0003900,210083167,420146,VISA,PREPAID,AUS,2019-08-30,312.15,118.79,0.314,LOW,0
CH0003901,219824424,556337,MASTERCARD,DEBIT,IND,2022-03-21,77.86,24.0,0.321,MEDIUM,0
CH0003902,616276601,443301,VISA,DEBIT,FRA,2020-07-19,73.88,32.51,0.388,LOW,0
CH0003903,478455708,443887,VISA,CREDIT,GBR,2021-12-21,45.33,24.61,0.342,HIGH,0
CH0003904,622394466,516405,MASTERCARD,PREPAID,GBR,2021-02-25,308.1,21.21,0.416,LOW,0
CH0003905,239652655,551986,MASTERCARD,CREDIT,GBR,2019-03-24,24.47,36.18,0.042,LOW,0
CH0003906,439061749,535660,MASTERCARD,DEBIT,IND,2021-01-04,38.0,12.65,0.512,HIGH,0
CH0003907,381321810,551986,MASTERCARD,PREPAID,GBR,2021-10-26,132.01,24.54,0.582,LOW,0
CH0003908,376321328,535660,MASTERCARD,DEBIT,FRA,2019-04-24,80.78,12.01,0.189,LOW,1
CH0003909,762405109,443887,VISA,DEBIT,USA,2020-11-03,42.04,68.49,0.566,LOW,0
CH0003910,485553380,545873,MASTERCARD,CREDIT,CAN,2018-11-08,43.01,49.02,0.134,LOW,0
CH0003911,186276475,551986,MASTERCARD,DEBIT,USA,2020-10-13,52.84,17.1,0.131,LOW,0
CH0003912,720785662,535017,MASTERCARD,CREDIT,IND,2020-07-08,72.36,8.9,0.183,LOW,0
CH0003913,289460413,485858,VISA,DEBIT,USA,2021-09-01,231.11,36.39,0.375,MEDIUM,0
CH0003914,881412795,443887,VISA,CREDIT,USA,2019-06-01,108.22,26.41,0.227,LOW,0
CH0003915,849214194,551986,MASTERCARD,PREPAID,CAN,2023-02-07,151.21,104.19,0.464,LOW,0
CH0003916,432614445,408594,VISA,DEBIT,GBR,2021-06-25,47.11,62.87,0.239,LOW,0
CH0003917,600035891,408925,VISA,CREDIT,DEU,2019-01-21,100.74,39.69,0.105,LOW,0
CH0003918,610971038,532518,MASTERCARD,CREDIT,IND,2023-09-22,19.22,19.75,0.297,LOW,0
CH0003919,688084301,546786,MASTERCARD,DEBIT,CAN,2022-03-14,77.15,23.17,0.549,LOW,0
CH0003920,162225950,469736,VISA,CREDIT,GBR,2024-12-27,73.29,32.5,0.352,LOW,0
CH0003921,392363052,408925,VISA,CREDIT,GBR,2021-04-20,286.33,33.55,0.194,LOW,0
CH0003922,755092801,408925,VISA,DEBIT,GBR,2022-10-24,231.84,17.73,0.15,LOW,0
CH0003923,359253971,532518,MASTERCARD,CREDIT,IND,2021-05-19,54.23,11.96,0.128,MEDIUM,0
CH0003924,107175792,497561,VISA,DEBIT,GBR,2023-07-26,34.68,86.22,0.517,HIGH,0
CH0003925,751370760,443887,VISA,DEBIT,ESP,2019-07-26,35.45,27.67,0.341,MEDIUM,0
CH0003926,101391992,420146,VISA,DEBIT,FRA,2018-07-02,52.68,34.97,0.178,MEDIUM,0
CH0003927,876293019,443887,VISA,CREDIT,GBR,2021-07-19,188.93,16.21,0.188,MEDIUM,0
CH0003928,736785668,465456,VISA,PREPAID,IND,2021-01-13,92.94,61.54,0.075,LOW,0
CH0003929,851977177,408594,VISA,DEBIT,GBR,2022-01-27,100.93,50.6,0.345,LOW,0
CH0003930,167816279,548056,MASTERCARD,DEBIT,GBR,2023-02-22,127.61,28.11,0.243,LOW,0
CH0003931,180035868,485858,VISA,DEBIT,GBR,2022-01-19,30.1,30.76,0.438,LOW,0
CH0003932,370746122,420146,VISA,CREDIT,AUS,2021-10-27,37.82,32.17,0.518,LOW,0
CH0003933,121380855,497561,VISA,DEBIT,DEU,2019-11-21,101.11,28.76,0.529,LOW,0
CH0003934,899481493,452647,VISA,DEBIT,GBR,2020-06-29,35.76,37.89,0.169,LOW,0
CH0003935,150659931,443887,VISA,DEBIT,GBR,2022-12-06,19.67,33.99,0.16,LOW,0
CH0003936,868267154,408925,VISA,DEBIT,USA,2020-12-28,28.05,24.4,0.247,LOW,0
CH0003937,761487780,408925,VISA,CREDIT,USA,2018-11-03,155.01,13.45,0.499,MEDIUM,0
CH0003938,311233139,420146,VISA,CREDIT,GBR,2022-05-04,49.44,26.7,0.712,LOW,0
CH0003939,523300071,516405,MASTERCARD,DEBIT,AUS,2019-06-09,79.89,42.53,0.248,LOW,0
CH0003940,593445985,443887,VISA,DEBIT,FRA,2021-12-17,29.19,40.58,0.08,LOW,0
CH0003941,483619782,551986,MASTERCARD,DEBIT,USA,2024-03-24,90.33,59.59,0.302,LOW,1
CH0003942,356532552,516405,MASTERCARD,CREDIT,AUS,2023-12-07,53.75,63.49,0.459,LOW,0
CH0003943,815972972,408925,VISA,DEBIT,IND,2023-01-07,95.29,41.3,0.471,MEDIUM,0
CH0003944,897831266,408925,VISA,DEBIT,USA,2021-03-23,45.5,30.34,0.101,LOW,0
CH0003945,540008470,443301,VISA,CREDIT,CAN,2019-01-15,99.83,33.32,0.492,MEDIUM,0
CH0003946,125218714,477394,VISA,DEBIT,USA,2022-07-03,43.75,19.21,0.578,LOW,0
CH0003947,900362287,546786,MASTERCARD,CREDIT,USA,2023-04-13,62.54,43.8,0.128,HIGH,0
CH0003948,990182744,408925,VISA,DEBIT,GBR,2020-09-25,53.66,59.99,0.453,LOW,0
CH0003949,235116600,532518,MASTERCARD,DEBIT,IND,2023-01-06,68.1,50.65,0.124,MEDIUM,0
CH0003950,614946598,497561,VISA,CREDIT,GBR,2022-03-21,83.37,37.86,0.483,LOW,0
CH0003951,847633543,516405,MASTERCARD,DEBIT,GBR,2023-09-11,44.88,23.47,0.588,LOW,0
CH0003952,146574770,551986,MASTERCARD,DEBIT,USA,2023-03-05,60.6,21.9,0.14,LOW,0
CH0003953,361494380,546786,MASTERCARD,CREDIT,USA,2024-10-18,77.42,24.63,0.112,LOW,0
CH0003954,188429108,519127,MASTERCARD,DEBIT,GBR,2021-04-28,100.1,17.49,0.357,LOW,1
CH0003955,897701340,556337,MASTERCARD,PREPAID,GBR,2021-12-06,62.75,31.97,0.442,LOW,0
CH0003956,200953009,420146,VISA,DEBIT,AUS,2024-01-02,32.8,5.06,0.247,LOW,0
CH0003957,698692568,443887,VISA,CREDIT,USA,2020-01-23,71.46,19.62,0.305,LOW,0
CH0003958,926766471,420146,VISA,CREDIT,GBR,2023-10-20,114.01,28.24,0.422,LOW,0
CH0003959,716693156,485858,VISA,DEBIT,AUS,2020-09-13,22.95,121.63,0.218,LOW,0
CH0003960,786886151,546786,MASTERCARD,CREDIT,AUS,2024-05-29,23.17,27.18,0.546,MEDIUM,0
CH0003961,336985553,409417,VISA,CREDIT,GBR,2024-12-23,39.26,27.79,0.119,LOW,0
CH0003962,844722750,497561,VISA,DEBIT,USA,2024-05-01,57.18,16.44,0.483,LOW,0
